id,category,lang,passed,top_source,top_id,top_score,scaffolding_leak,latency_s,query,answer,error
sql_injection_style,adversarial_input,en,True,offer,8119,1.0494,[],7.348,'; DROP TABLE offers; --  what's the KFC discount?,"The discounts for KFC offers are as follows:

1. **Exclusive! Zinger sandwich & strips combo meal with 39% off from KFC branches!**
   - Original Price: 310.0 EGP
   - Discounted Price: 189.0 EGP
   - Valid until: 2026-08-31

2. **11th Anniversary! Fried chicken combo meal with 58% off from KFC branches!**
   - Original Price: 299.0 EGP
   - Discounted Price: 125.0 EGP
   - Valid until: 2023-10-09

3. **2 pax sharing meal with 41% off at KFC & 2 free cinema' tickets!**
   - Original Price: 251.0 EGP
   - Discounted Price: 149.0 EGP
   - Valid until: 2019-12-31

These discounts are all part of the limited-time offers for KFC branches."
empty_query,adversarial_input,en,True,offer,8119,1.0494,[],0.0,,"I didn't quite catch a question there -- could you tell me what offer, merchant, or topic you're looking for?"
gibberish_query,adversarial_input,en,True,offer,8119,1.0494,[],0.0,asdkjh 12931 !!! ???,"I didn't quite catch a question there -- could you tell me what offer, merchant, or topic you're looking for?"
very_long_repetitive_query,adversarial_input,en,True,offer,614,1.3634,[],2.206,"offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer offer ","Check this out:
**ادفعي 250 جنيه بدل من 700 جنيه واحصلي على حمام مغربي + ازالة شعر الجسم الزائد + جلسه مساج + سكرب لازالة الجلد الميت + حمام كليوباترا + ماسك ترطيب لبشرة الوجه + ماسك التفتيح للجسم + توريد لون الجسم من صبايا سبا** — now just 250.0 EGP instead of 700.0 EGP — 64% off — offer runs through 2014-08-30
💡 صبايا also has 6 other deals right now."
offer_sold_out_check,offer_edge_case_sold_out,en,True,offer,437,1.2351,[],7.158,How many coupons are left for AniMania Zoo?,"The information provided does not specify the number of coupons available for AniMania Zoo. It only mentions that there is a limited-time offer with specific details, but it doesn't provide data on how many coupons are currently remaining. To determine the exact number of coupons left, you would need to check directly with AniMania Zoo or their promotional team.

📋 Details: **Fun day at the first Petting zoo “Animania”! EGP 24 instead of EGP 50 for funny entertaining day including feeding animals at AniMania Petting Zoo** — 24.0 EGP (was 50.0 EGP) — 52% off — valid until 2013-11-29 | **Fun day at the first Petting zoo “Animania”! EGP 32 instead of EGP 80 for entrance ticket at the zoo, feeding animals, riding horses and “Kareta”, baking, planting, Handcrafting and more at AniMania Petting Zoo** — 32.0 EGP (was 80.0 EGP) — 60% off — valid until 2013-06-14 | **Day of fun & activities for all with 30% off @AniMania Zoo - Obour!** — 210.0 EGP (was 300.0 EGP) — 30% off — valid until 2026-08-31 | **Day of fun & activities for all with 41% off @AniMania Zoo - Obour! EGP 165 instead of EGP 280** — 165.0 EGP (was 280.0 EGP) — 41% off — valid until 2024-10-31"
offer_expiry_not_expired,offer_edge_case_expiry,en,False,offer,6812,1.0894,[],5.348,"Can I still buy the KFC offer, or has it expired?","The 11th Anniversary! Fried chicken combo meal offer is valid until 2023-10-09. You can still purchase this offer before then.

📋 Details: **11th Anniversary! Fried chicken combo meal with 58% off from KFC branches! EGP 125 instead of EGP 299** — 125.0 EGP (was 299.0 EGP) — 58% off — valid until 2023-10-09"
offer_delivery_query,offer_attribute_lookup,en,True,offer,7698,1.3125,[],1.158,Does Koshary ElTahrir offer home delivery?,"Check this out:
**Koshary meal for 2 with up to 31% off at Koshary ElTahrir branches! EGP 90 instead of EGP 130** — grab it for 90.0 EGP, down from 130.0 EGP — save 31% — valid until 2026-08-31"
offer_delivery_query_negative,offer_attribute_lookup,en,True,offer,1887,1.1154,[],1.198,Can I get the Asian Wok offer delivered to my home?,"Here's what I found:
**EGP 34 instead of EGP 68 worth of splendid taste of Double Bento meal and 1 spring roll beef plus soda drink and fried Pineapple with honey to enjoy the Asian food charm with chopsticks at the great Wok and Walk, Porto Cairo Mall** — 34.0 EGP (was 68.0 EGP) — 50% off — available till 2016-07-31
💡 Wok and Walk also has 2 other deals right now."
offer_expiry_date_lookup,offer_attribute_lookup,en,False,offer,8119,1.1873,[],4.964,When does the KFC offer expire?,"The KFC offer expires on 2026-08-31.

📋 Details: **Exclusive! Zinger sandwich & strips combo meal with 39% off from KFC branches!** — 189.0 EGP (was 310.0 EGP) — 39% off — valid until 2026-08-31 | **11th Anniversary! Fried chicken combo meal with 58% off from KFC branches! EGP 125 instead of EGP 299** — 125.0 EGP (was 299.0 EGP) — 58% off — valid until 2023-10-09"
offer_category_browse_restaurant,offer_category_filter,en,True,offer,1196,1.0908,[],1.314,What restaurant offers do you have right now?,"Here's what I found:
**EGP 37 instead of  EGP 78 worth of a big delicious combo meal contains ""Burger or chicken or Hot dog sandwish + wedges "" and enjoy the savoury open bar of salad and drinks at My burger** — 37.0 EGP — was 78.0 EGP — save 52% — available till 2015-11-29"
offer_category_browse_sweets,offer_category_filter,en,True,offer,7715,1.2138,[],1.244,Show me dessert and sweets offers,"Here's what I found:
**Heaven of desserts full of Oriental/Western sweets & tortes with up to 29% off @Amir Eldomiaty branches!** — 210.0 EGP (was 280.0 EGP) — 29% off — valid until 2026-08-31"
offer_category_browse_hotels,offer_category_filter,en,True,offer,3338,1.1673,[],1.324,What hotel day-use offers are available?,"Here's what I found:
**Vacation time with Day-use contains Lunch meal at Teda Swiss in Plaza, Sokhna 4*! EGP 599 instead of EGP 650** — 599.0 EGP — was 650.0 EGP — 8% discount — offer runs through 2019-09-30
💡 Teda Swiss Inn Plaza Hotel, Sokhna also has 35 other deals right now."
offer_category_browse_gym,offer_category_filter,en,False,offer,7971,1.1768,[],1.832,Are there any gym membership offers?,"Check this out:
**Enjoy better health with gym membership packages, including a spa and swimming pool, with up to 56% off @Air Gym Elite branches!** — 3200.0 EGP (was 6500.0 EGP) — 56% discount — available till 2026-08-31"
offer_cheapest,offer_ranking,en,False,offer,7971,1.1768,[],0.072,What's the cheapest offer available?,"Here's the cheapest one available right now:
**Enjoy a free dental examination at Dental Boss** — 0.0 EGP (was 100.0 EGP) — 100% discount — valid until 2017-11-15"
offer_highest_discount,offer_ranking,en,True,offer,6389,1.0323,[],1.397,Which offer has the biggest discount right now?,"Check this out:
**Big Sohour meal with 53% off @TBreak, Tivoli Dome! EGP 130 instead of EGP 278** — 130.0 EGP — was 278.0 EGP — 53% off — valid until 2023-04-19"
offer_nonexistent_merchant,offer_hallucination_check,en,True,offer,6389,1.0323,[],0.027,What's the discount at Starbucks Egypt?,We don't currently have any offers from Starbucks Egypt.
offer_nonexistent_merchant_2,offer_hallucination_check,en,True,offer,7079,1.0565,[],6.824,Do you have any deals for IKEA?,I don't have that information. Please contact IKEA support for deals and offers.
offer_typo_merchant_mcdonalds,offer_fuzzy_match,en,True,offer,6737,1.1622,[],1.234,What's the deal at Mc Donalds?,"Found this one for you:
**Exclusive! the delicious sandwiches with fries & ice cream at 57% off @McDonald's branches!** — 79.0 EGP (was 120.0 EGP) — 57% off — offer runs through 2026-08-31"
